신호등_index,관리번호,관할구,주소,X좌표,Y좌표,교통사고,label,smart_label
6950,03-0000081815,구로구,구로구 개봉동 161-4대,187305.1597,543852.303,1030.682095,1,0.481083879
6951,03-0000083049,구로구,구로구 개봉동 353-4대,187262.325,543847.1187,1061.413982,1,0.465871147
6952,03-0000081732,구로구,구로구 개봉동 353-29도,187265.5515,543823.011,1078.15962,1,0.457966071
6953,03-0000001498,구로구,구로구 구로동 685철,189166.5906,543064.1359,1077.982707,0,0.322853269
6954,03-0000001500,구로구,구로구 구로동 685-535 철,189179.2475,543074.5048,1063.261154,0,0.324206634
6955,03-0000076540,구로구,구로구 구로동 549-57대,189897.8625,544347.0312,411.8662089,0,0.556557628
6956,03-0000028253,구로구,구로구  549-59대,189892.0299,544350.7308,410.7631478,1,0.579200927
6957,03-0000077441,구로구,구로구 구로동 61 도,189931.7375,544355.7312,441.4388353,0,0.640138353
6958,03-0000028252,구로구,구로구 구로동 61 도,189936.0248,544350.2002,440.5607536,1,0.640495311
6959,03-0000063337,구로구,구로구 궁동 182-11 대,185019.583,543982.9922,816.4126533,0,0.220656486
6960,03-0000077313,구로구,구로구 개봉동 178-13대,187474.3099,543779.6422,1000.79641,1,0.615695322
6961,03-0000078551,구로구,구로구 구로동 197-3도,190682.5972,542673.0401,448.3155692,1,0.688599193
6962,03-0000003386,구로구,구로구 구로동 37-10도,190435.7116,544400.8578,889.6531167,0,0.374569148
6963,03-0000003387,구로구,구로구 구로동 37-14도,190422.9882,544392.1911,874.5165596,0,0.36852576
6964,03-0000048513,구로구,구로구 구로동 105-1 학,190153.3402,543988.6443,533.9351419,1,0.701669188
6965,03-0000048512,구로구,구로구 구로동 105-1 학,190172,544000.9562,551.4724336,1,0.712202304
6966,03-0000028157,구로구,구로구 구로동 105-1 학,190177.6875,544003.8312,556.9446306,1,0.718494863
6967,03-0000005391,구로구,구로구 오류동 40-1대,186022.4,544497.4312,1335.720254,0,0.334130352
6968,03-0000005349,구로구,구로구 오류동 38-47대,186036.975,544489.5562,1334.936869,0,0.335567111
6969,03-0000033126,구로구,구로구 오류동 50-7대,185888.2776,544366.0113,1161.390895,1,0.461028123
6970,03-0000003349,구로구,구로구 고척동 1-15도,187456.9917,545189.8458,707.8152247,0,0.235558785
6971,03-0000003491,구로구,구로구 고척동 339 대,187363.8624,545143.1382,743.0871645,1,0.478080043
6972,03-0000081817,구로구,구로구 개봉동 170-14대,187302.9438,543837.2462,1043.979343,1,0.478782168
6973,03-0000083044,구로구,구로구 개봉동 353-2대,187262.9719,543858.7048,1052.065675,1,0.456094694
6974,03-0000081729,구로구,구로구 개봉동 353-31대,187263.375,543808.1112,1091.214966,1,0.501186099
6975,03-0000081837,구로구,구로구 구로동 644-15철,188803.4131,544014.1896,819.0284851,0,0.255439541
6976,03-0000083635,구로구,구로구 구로동 644-15철,188824.5271,543999.3696,798.5653481,0,0.278854073
6977,03-0000081833,구로구,구로구 구로동 644-15철,188824.5271,543999.3696,798.5653481,0,0.278854073
6978,03-0000049678,구로구,구로구 오류동 47-31대,185904.4523,543613.9769,557.1314132,1,0.651050528
6979,03-0000049670,구로구,구로구 오류동 47-29대,185919.8996,543587.8814,555.3461295,1,0.671106622
6980,03-0000065651,구로구,구로구 오류동 165-7대,185746.8625,543041.5312,386.2008725,1,0.868884669
6981,03-0000078149,구로구,구로구 구로동 212-26장,190479.275,542428.1062,273.6646914,0,0.669649119
6982,03-0000077294,구로구,구로구 개봉동 170-33대,187458.5149,543832.315,962.0771859,1,0.812379105
6983,03-0000077301,구로구,구로구 개봉동 170-33대,187491.025,543825.9,952.060117,0,0.472433396
6984,03-0000077389,구로구,구로구 개봉동 371-6도,187289.5875,543001.6187,1787.072214,0,0.307800383
6985,03-0000033068,구로구,구로구 오류동 190-55대,185081.9057,543756.8592,595.2607805,1,0.402369226
6986,03-0000071560,구로구,구로구 구로동 496-128도,189633.7415,544141.3406,100.8265457,1,0.465936478
6987,03-0000071558,구로구,구로구 구로동 496-128도,189625.7125,544145.8812,104.7467302,1,0.462130775
6988,03-0000077290,구로구,구로구 오류동 123대,185519.5875,543263.2375,73.43558609,1,0.593066236
6989,03-0000065649,구로구,구로구 오류동 165-3대,185725.4309,543039.8307,371.1946393,1,0.869072177
6990,03-0000077090,구로구,구로구 구로동 1064-3천,191053.1104,542702.1488,817.6619905,1,0.775864181
6991,03-0000077088,구로구,구로구 구로동 1064-3천,191053.1104,542702.1488,817.6619905,1,0.775864181
6992,03-0000065654,구로구,구로구 오류동 171-1대,185767.6224,543040.4306,402.9961899,1,0.864349738
6993,03-0000081814,구로구,구로구 구로동 1062-2천,190813.5949,542937.735,675.6545988,0,0.659975433
6994,03-0000077388,구로구,구로구 개봉동 264-33대,187294.0082,543014.2639,1773.684069,0,0.35694657
6995,03-0000076864,구로구,구로구 구로동 566-16 도,189601.9395,544457.4412,416.7233963,1,0.598024354
6996,03-0000077047,구로구,구로구 구로동 141-3도,190370.381,543056.5735,501.0557362,0,0.49373503
6997,03-0000071562,구로구,구로구 구로동 494-21대,189606.6327,544133.66,93.72754834,1,0.460453676
6998,03-0000028220,구로구,구로구 구로동 494-21대,189606.6327,544133.66,93.72754834,1,0.460453676
6999,03-0000078442,구로구,구로구 구로동 1269대,189373.4125,544048.1728,248.6821757,0,0.382801052
7000,03-0000065659,구로구,구로구 오류동 172-78대,185741.1875,543002.2687,408.5095241,1,0.884558832
7001,03-0000076862,구로구,구로구 구로동 566-16 도,189616.0483,544463.6014,422.4424893,1,0.609229715
7002,03-0000077049,구로구,구로구 구로동 169-8 답,190394.5456,543019.1605,471.9461987,0,0.482365683
7003,03-0000055427,구로구,구로구 구로동 248-3도,190486.15,542433.9187,276.6178852,1,0.710036333
7004,03-0000046369,구로구,구로구 구로동 197-48장,190503.875,542445.8562,286.7225021,1,0.751244558
7005,03-0000078140,구로구,구로구 구로동 197-48장,190473.65,542452.9187,256.5429991,1,0.644260835
7006,03-0000065657,구로구,구로구 오류동 171-1대,185770.625,543009.2187,425.2860999,1,0.897431079
7007,03-0000071561,구로구,구로구 구로동 495-1대,189607.137,544140.2739,100.1817874,1,0.448661282
7008,03-0000046893,구로구,구로구 구로동 494-31대,189608.5102,544112.1218,72.1924814,1,0.479202946
7009,03-0000046894,구로구,구로구 구로동 494-31대,189608.5102,544112.1218,72.1924814,1,0.479202946
7010,03-0000071563,구로구,구로구 구로동 1270대,189627.302,544120.9722,79.94804018,1,0.472532
7011,03-0000046370,구로구,구로구 구로동 197-48장,190504.4625,542454.9562,283.3984674,1,0.765796737
7012,03-0000078139,구로구,구로구 구로동 197-48장,190470.025,542449.3562,255.0146031,0,0.601588133
7013,03-0000078443,구로구,구로구 구로동 1269대,189389.4288,544049.7926,232.726801,0,0.38793556
7014,03-0000065662,구로구,구로구 오류동 172-67대,185732.325,542998.2437,405.1555644,1,0.87137019
7015,03-0000046367,구로구,구로구 구로동 197-48장,190488.5875,542469.7062,262.9618812,1,0.673784692
7016,03-0000078142,구로구,구로구 구로동 197-48장,190484.2875,542465.5062,260.67488,0,0.599503575
7017,03-0000077454,구로구,구로구 고척동 325-8학,187621.95,545240.1062,652.2486131,0,0.350320123
7018,03-0000077050,구로구,구로구 구로동 169-7대,190388.6422,543003.5426,455.2645292,0,0.515006121
7019,03-0000077453,구로구,구로구 고척동 325-7학,187606.8103,545269.6939,685.4723228,0,0.28361398
7020,03-0000065665,구로구,구로구 오류동 165-5대,185727.2943,543027.6753,380.8417776,1,0.862723829
7021,03-0000032740,구로구,구로구 구로동 1270대,189624.3362,544111.1545,69.99325872,1,0.481669989
7022,03-0000004169,구로구,구로구 구로동 420-56대,189586.725,543614.6562,427.9993711,1,0.569791739
7023,03-0000004171,구로구,구로구 구로동 414-86 도,189562.3125,543623.0437,422.3939923,1,0.423491274
7024,03-0000078675,구로구,구로구 개봉동 103-4대,187574.5714,544165.8014,618.2664542,1,0.639976353
7025,03-0000003477,구로구,구로구 개봉동 103-4대,187564.2335,544168.4259,622.2438026,1,0.617938952
7026,03-0000078707,구로구,구로구 구로동 501 대,189704.5452,544208.6337,186.6762872,0,0.412200404
7027,03-0000078705,구로구,구로구 구로동 501 대,189710.9874,544198.2266,180.4894434,0,0.394964669
7028,03-0000078703,구로구,구로구 구로동 501 대,189722.7814,544194.9422,183.8312996,0,0.394834497
7029,03-0000078701,구로구,구로구 구로동 501 대,189713.8015,544205.0198,187.7891801,0,0.395785309
7030,03-0000078692,구로구,구로구 구로동 642-8도,188810.0125,543771.1437,855.7147118,0,0.334354979
7031,03-0000053580,구로구,구로구 개봉동 90-81대,186456.0724,544257.6061,1394.997107,1,0.394427253
7032,03-0000053578,구로구,구로구 오류동 90-26대,186480.8237,544241.8533,1402.189827,1,0.390854959
7033,03-0000003363,구로구,구로구 구로동 93학,190341.4809,543691.7311,799.8648777,1,0.603866549
7034,03-0000050516,구로구,구로구 구로동 95-10대,190329.1793,543710.7422,780.5814895,1,0.588812765
7035,03-0000001472,구로구,구로구 구로동 104대,190241.9168,543848.7765,649.0963673,0,0.383605245
7036,03-0000001474,구로구,구로구 구로동 63-1 도,190261.0479,543867.9788,662.1104968,0,0.369266979
7037,03-0000028159,구로구,구로구 구로동 95-9대,190358.0512,543715.3989,804.934987,1,0.638312683
7038,03-0000003373,구로구,구로구 구로동 93학,190448.1295,543588.8713,890.2590936,1,0.70868675
7039,03-0000078673,구로구,구로구 구로동 685-70대,189025.0481,543375.9612,893.8059198,1,0.393959895
7040,03-0000078672,구로구,구로구 구로동 685-70대,189035.0481,543388.2737,877.9636704,1,0.378759615
7041,03-0000078690,구로구,구로구 구로동 685-482대,188810.4719,543761.1048,858.501447,0,0.329609554
7042,03-0000047130,구로구,구로구 구로동 994-29제,191273.1169,542598.9741,1027.489939,1,0.762828847
7043,03-0000047129,구로구,구로구 구로동 994-29제,191273.1169,542598.9741,1027.489939,1,0.762828847
7044,03-0000078247,구로구,구로구 고척동 52-37대,187997.508,544428.035,247.9223649,1,0.463328727
7045,03-0000078242,구로구,구로구 고척동 52-34대,188014.6801,544446.3018,235.5149381,1,0.456465429
7046,03-0000078697,구로구,구로구 신도림동 332-1 대,190035.9839,545472.8502,1216.751168,0,0.518109429
7047,03-0000078699,구로구,구로구 신도림동 332-1 대,190075.7875,545447.0812,1208.705845,0,0.49560753
7048,03-0000063430,구로구,구로구 신도림동 646 대,189866.5625,545264.9562,1247.953035,1,0.626278985
7049,03-0000063429,구로구,구로구 신도림동 646 대,189862.2394,545260.8885,1243.121772,1,0.618814654
7050,03-0000080591,구로구,구로구 오류동 134-2 도,185833.5394,543339.6761,385.5501361,0,0.292190547
7051,03-0000003305,구로구,구로구 오류동 134-2 도,185833.7673,543369.918,390.8227025,0,0.287625293
7052,03-0000059098,구로구,구로구 오류동 128-7 구,185526.6625,543258.625,81.72299892,1,0.571926417
7053,03-0000053719,구로구,구로구 오류동 189-1 종,185326.5703,543759.0492,485.3236374,0,0.207486457
7054,03-0000053718,구로구,구로구 궁동 192-1대,185326.4453,543774.7367,500.5323631,0,0.193577254
7055,03-0000003253,구로구,구로구 구로동 490-13대,189628.7333,544011.8022,30.15985258,1,0.516252446
7056,03-0000037775,구로구,구로구 온수동 산4-2임,184225.719,543614.0793,1267.606703,0,0.131216005
7057,03-0000046876,구로구,구로구 구로동 501 대,189688.336,544155.6629,132.2969554,0,0.38824405
7058,03-0000046871,구로구,구로구 구로동 501 대,189677.9132,544153.0379,125.0368532,0,0.403078582
7059,03-0000080327,구로구,구로구 구로동 685-280전,189075.8375,542991.3312,1183.432109,0,0.338318351
7060,03-0000080325,구로구,구로구 구로동 685-280전,189089.9006,542986.2593,1181.534311,0,0.357189564
7061,03-0000063310,구로구,구로구 궁동 산1-1임,184889.0661,544576.9144,1404.327202,0,0.351371668
7062,03-0000056303,구로구,구로구 가리봉동 89-134대,190005.0927,542477.6671,258.4284518,0,0.398906725
7063,03-0000066840,구로구,구로구 가리봉동 89-170대,190000.2802,542489.5421,258.933913,0,0.370527612
7064,03-0000079429,구로구,구로구 구로동 1258대,188656.2246,544162.9814,880.2957622,0,0.333429102
7065,03-0000079427,구로구,구로구 구로동 1258대,188654.3496,544151.8564,885.2009335,0,0.310594775
7066,03-0000079426,구로구,구로구 구로동 635-4도,188660.0323,544075.9605,935.8913749,0,0.498801252
7067,03-0000056309,구로구,구로구 가리봉동 89-23도,189988.4274,542518.2111,262.9677055,0,0.43362134
7068,03-0000056311,구로구,구로구 가리봉동 89-23도,189978.1774,542519.8986,272.6927543,0,0.431675671
7069,03-0000080990,구로구,구로구 신도림동 271-84천,189623.3725,545831.5959,1357.965407,0,0.307102249
7070,03-0000080989,구로구,구로구 신도림동 271-84천,189630.7375,545837.9437,1348.735453,0,0.305478138
7071,03-0000028215,구로구,구로구 구로동 491-31대,189612.5637,544018.3828,24.69060062,1,0.441721368
7072,03-0000080322,구로구,구로구 오류동 49답,184508.5339,543327.9099,943.4273863,0,0.316885158
7073,03-0000021875,구로구,구로구 오류동 49답,184499.5339,543317.5974,952.0654483,1,0.545534715
7074,03-0000080321,구로구,구로구 온수동 49답,184489.8525,543347.5466,963.0675906,0,0.324585668
7075,03-0000070371,구로구,구로구 신도림동 871-9구,188920.2606,545305.0003,1173.078638,0,0.161251606
7076,03-0000034377,구로구,구로구 신도림동 285-22천,188947.9125,545275.7312,1181.068839,0,0.205701663
7077,03-0000012089,구로구,구로구 신도림동 282-41 천,188958.2,545307.7562,1206.572265,0,0.171671864
7078,03-0000053574,구로구,구로구 오류동 68-180대,186347.7432,544175.4841,1260.103452,1,0.695780076
7079,03-0000012081,구로구,구로구 신도림동 871-9구,188900.175,545327.0687,1168.56663,0,0.190073542
7080,03-0000005328,구로구,구로구 궁동 192-122 임,185459.349,543760.2674,470.3368225,0,0.319333668
7081,03-0000079424,구로구,구로구 구로동 635-4도,188653.883,544084.6385,925.6435411,0,0.521426011
7082,03-0000080592,구로구,구로구 오류동 342대,185823.2894,543349.6761,376.8416229,0,0.295224713
7083,03-0000065608,구로구,구로구 신도림동 47-1도,190308.3741,545669.825,888.1114712,1,0.574991575
7084,03-0000057229,구로구,구로구 신도림동 47-2도,190284.8027,545658.1196,912.2717402,1,0.547199596
7085,03-0000001592,구로구,구로구 구로동 ,188931.7625,543552.0937,845.9593298,0,0.315860758
7086,03-0000001591,구로구,구로구 구로동 ,188939.4607,543551.5553,840.0037556,0,0.353917255
7087,03-0000032374,구로구,구로구 구로동 ,188940.9577,543535.7963,848.0837063,0,0.339468738
7088,03-0000027498,구로구,구로구 구로동 ,188918.0625,543518.0687,877.0339537,0,0.357156151
7089,03-0000053575,구로구,구로구 오류동 68-80대,186367.3392,544156.3905,1260.925201,0,0.54985626
7090,03-0000048297,구로구,구로구 궁동 182-11 대,185013.6875,543983.0062,819.5565697,0,0.219391721
7091,03-0000058849,구로구,구로구 구로동 810-7대,190707.1,543598.4437,631.8238512,1,0.708225235
7092,03-0000070916,구로구,구로구 고척동 62-1 대,188363.7397,544445.5437,482.8395742,1,0.44568259
7093,03-0000045715,구로구,구로구 고척동 산55-1임,188310.325,544489.1187,415.5938481,1,0.573273
7094,03-0000081599,구로구,구로구 항동 100-11답,184150.5875,542089.7812,1769.77542,0,0.036983393
7095,03-0000081597,구로구,구로구 항동 100-11답,184144.6625,542081.7687,1779.564532,0,0.044483393
7096,03-0000081595,구로구,구로구 항동 100-5 답,184128.4375,542064.3187,1803.325164,0,0.060558702
7097,03-0000081581,구로구,구로구 항동 31 공,184285.5125,542305.5312,1525.777628,0,0.134263462
7098,03-0000081580,구로구,구로구 항동 81-1 공,184277.11,542283.7307,1546.304013,0,0.101377043
7099,03-0000081582,구로구,구로구 항동 93-1 도,184268.3125,542270.5812,1561.546718,0,0.103576041
7100,03-0000045713,구로구,구로구 고척동 산55-1임,188299.2875,544475.4312,411.8778623,1,0.597876665
7101,03-0000045714,구로구,구로구 고척동 산55-1임,188299.2875,544475.4312,411.8778623,1,0.597876665
7102,03-0000004157,구로구,구로구 고척동 62-14대,188265.3125,544441.2062,400.5127909,1,0.585850377
7103,03-0000081197,구로구,구로구 구로동 549-58대,189899.2401,544332.7996,402.3597475,0,0.546437196
7104,03-0000049834,구로구,구로구 구로동 1255대,189812.984,544269.2763,297.4800793,0,0.545942783
7105,03-0000043514,구로구,구로구 구로동 501-20 도,189798.609,544259.0263,280.4277052,0,0.579366197
